id,data_abertura,canal,parceiro,uf,linha,modelo,serie,lote,descricao_cliente,codigo_sintoma,prioridade_declarada,status,data_fechamento,sla_horas,custo_peca_brl,id_origem
OC-2026-001369,2026-06-02,E-mail,ELETRO NORDESTE ASSIST LTDA,PE,Ar-Condicionado,ACS12TQ,ACS1315508,L2603C,"controle nao funciona mais, ja troquei a pilha",CONTROLE_NAO_RESPONDE,Baixa,fechada,2026-06-30 14:52,240,63.23,
OC-2026-001518,2026-06-14,E-mail,MegaTec Reparos Ltda,BA,Monitor,24-MP400,24MP195875,L2603B,"Manchas escuras no canto inferior direito da tela, cliente relata que aumentaram.",LINHAS_TELA,Alta,fechada,01/07/2026,72,1962.96,
OC-2026-001248,04-08-2026 19:28,E-mail,ELETRO NORDESTE ASSIST LTDA,PE,Monitor,34WP65C,34WP715968,L2605C,"Manchas escuras no canto inferior direito da tela, cliente relata que aumentaram.",FLICKER,Alta,aguardando_peca,,72,470.87,
OC-2026-000694,23-06-2026 08:56,E-mail,NORTE ELETRO SERVICOS LTDA,CE,Monitor,24MP400,24MP551348,,apareceu umas linhas verticais na tela,,Media,FECHADA,03-07-2026 09:25,120,670.44,
OC-2026-001590,2026-05-26,Formulario,assistencia tecnica silva,SP,Maquina de Lavar,wd-11wv,WD11876849,L2602A,agua fica parada no tambor,,Baixa,aguardando_peca,,240,676.77,
OC-2026-001366,2026-08-24,Formulario,Sul Service,RS,Geladeira,GC-L257,GCL2342439,L2606B,Cliente relata que a geladeira nao esta refrigerando ha 3 dias. Alimentos estragaram.,NAO_GELA,Media,AGUARDANDO PECA,,120,1005.95,
OC-2026-000058,2026-07-16,Formulario,Atlas Manutencao de Equipamentos,GO,Geladeira,GCL257FLQ,GCL2700486,L2604B,Cliente relata poca de agua no chao apos o uso.,,Alta,Fechado,06/08/2026,72,542.04,
OC-2026-000656,2026-08-22,Formulario,Prisma Assist Tecnica,PR,Geladeira,GCL257FLQ,GCL2914324,L2607C,Cliente relata poca de agua no chao apos o uso.,TEMP_ALTA_GABINETE,Baixa,Aberta,,240,,
OC-2026-001900,2026-07-17 18:14,email,ELETRO NORDESTE ASSIST LTDA,PE,Maquina de Lavar,WM F60BW,WMF6581095,L2606B,Cliente relata vazamento desde o primeiro uso. Verificada conexao de entrada fora do padrao.,VAZAMENTO_AGUA,Alta,Em atendimento,,72,70.34,
OC-2026-000013,23/06/2026,FORM,TECNOAR,RJ,Monitor,27-UP550,27UP401444,,tela preta mas o som funciona,TELA_ESCURA,Media,Fechado,04-07-2026 13:07,120,1481.13,
OC-2026-000549,12-03-2026 11:02,formulario,OFICINA DIGITAL CAMPINAS ME,SP,Monitor,34WP65C,34WP728828,L2612B,tela apagada,,Media,fechada,2026-03-28,120,676.95,
OC-2026-001258,2026-07-03,Formulario,Oficina Digital Campinas,SP,Maquina de Lavar,WD11WV,WD11200391,L2605C,"Aparelho nao liga. Tomada testada com outro equipamento, energia OK.",NAO_LIGA,,FECHADA,13/07/2026,120,817.65,
OC-2026-000981,2026-04-08,Formulario,Prisma Assistencia Tecnica,PR,Monitor,34WP65C,34WP570724,,"morreu do nada, nao acende nem a luzinha",NAO_LIGA,,FECHADA,2026-04-25,72,609.67,
OC-2026-000639,26/05/2026,E-mail,Oficina Digital Campinas,SP,Geladeira,GT-39SSP,GT39183178,L2602C,"morreu do nada, nao acende nem a luzinha",NAO_GELA,Media,aberta,,120,,
OC-2026-001327,2026-03-28,E-mail,ATLAS MANUT EQUIP,GO,Geladeira,GC-B247SLUV,GCB2290959,L2612C,"porta nao fecha direito, fica uma fresta",PORTA_DESALINHADA,Alta,aguardando_peca,,72,50.58,
OC-2026-000982,26/06/2026,planilha_parceiro,Oficina Digital,SP,Geladeira,GC-L257FLQ,GCL2335660,L2605A,"porta nao fecha direito, fica uma fresta",,Alta,Em atendimento,,72,,
OC-2026-001153,2026-07-06,Formulario,Prisma Assistencia Tecnica,PR,Geladeira,GT39SSP,GT39802348,L2604A,"barulho estranho no compressor, parece que trava",RUIDO_COMPRESSOR,Alta,FECHADA,21/07/2026,72,1006.81,
OC-2026-001317,2026-05-03 10:57,FORM,Assistencia Tecnica Silva Ltda,SP,Monitor,27UP550,27UP546918,L2601A,"Manchas escuras no canto inferior direito da tela, cliente relata que aumentaram.",,Baixa,Fechada,2026-05-20,240,362.02,
OC-2026-001729,15/04/2026,FORM,ATLAS MANUT EQUIP,GO,Maquina de Lavar,WD11WV,WD11228271,,aparece codigo de erro no visor e para tudo,,Baixa,aberta,,240,,
OC-2026-001694,2026-04-02,Formulario,Sul Service,RS,Maquina de Lavar,wd-11wv,WD11522067,L2601C,nao liga de jeito nenhum,NAO_LIGA,Baixa,Fechado,05/04/2026,240,873.2,
OC-2026-001753,2026-04-25,E-mail,Prisma Assistencia Tecnica,PR,Geladeira,GT39SSP,GT39682972,,Cliente relata que a geladeira nao esta refrigerando ha 3 dias. Alimentos estragaram.,NAO_GELA,Alta,Fechado,12/05/2026,72,776.08,
OC-2026-000219,18/05/2026,email,OFICINA DIGITAL CAMPINAS ME,SP,TV,NANO75SQA,NANO760153,L2603B,tela apagada,TELA_ESCURA,Media,em_atendimento,,120,,
OC-2026-000934,2026-08-27 14:20,E-mail,MegaTec Reparos,BA,Geladeira,GC-L257,GCL2901723,L2607A,"A parte de baixo nao gela mais, o freezer ainda funciona normal.",TEMP_ALTA_GABINETE,Baixa,Fechada,07/09/2026,240,711.12,
OC-2026-000735,2026-06-19 19:01,E-mail,SUL SERVICE ELETRO,RS,TV,NANO-75SQA,NANO456072,L2605A,"morreu do nada, nao acende nem a luzinha",NAO_LIGA,Media,fechada,2026-07-09 14:11,120,477.69,
OC-2026-001676,05/04/2026,E-mail,Tecnoar Servicos,RJ,Ar-Condicionado,ACS12TQ,ACS1675083,L2612B,"suspeita de vazamento de gas, aparelho gela pouco",VAZAMENTO_GAS,Baixa,aguardando_peca,,240,320.63,
OC-2026-000251,2026-06-01,E-mail,Tecnoar Servicos Eireli,RJ,TV,NANO-75SQA,NANO972245,L2604C,"controle nao funciona mais, ja troquei a pilha",CONTROLE_NAO_RESPONDE,Media,AGUARDANDO PECA,,120,74.9,
OC-2026-001554,2026-04-11,E-mail,Central Reparos Band.,SP,Geladeira,GC-L257FLQ,GCL2741970,L2603C,"temperatura do gabinete alta, marcando 14 graus com regulagem no maximo",,Alta,fechada,03/05/2026,72,673.99,
OC-2026-001759,2026-05-07 14:30,FORM,Eletro Nordeste Assistencia,PE,Ar-Condicionado,AC-S12TQ,ACS1268034,L2602B,Controle remoto sem resposta. Aparelho responde aos botoes fisicos.,,Media,Em atendimento,,120,,
OC-2026-001073,04-03-2026 13:16,Formulario,Assist Tec Silva,SP,TV,UQ7550PSF,UQ75899618,,"Aparelho nao liga. Tomada testada com outro equipamento, energia OK.",,Alta,EM ATENDIMENTO,,72,,
OC-2026-001323,,formulario,MegaTec Reparos,BA,Ar-Condicionado,ACS12TQ,ACS1578754,,"suspeita de vazamento de gas, aparelho gela pouco",,Media,FECHADA,2026-05-12 18:55,120,539.28,
OC-2026-001931,2026-07-02,Formulario,Eletro Nordeste Assistencia,PE,Maquina de Lavar,WMF60BW,WMF6232295,L2603C,"instalacao feita as pressas, mangueira nao encaixou e vaza toda vez que enche",VAZAMENTO_AGUA,Media,Fechado,2026-07-04,120,75.61,
OC-2026-001537,13/07/2026,E-mail,Eletro Servicos Andrade ME,SP,TV,UQ-7550PSF,UQ75535487,L2605A,"morreu do nada, nao acende nem a luzinha",,Alta,FECHADA,10/08/2026,72,708.53,
OC-2026-001136,28/07/2026,E-mail,Tecnoar Servicos,RJ,Geladeira,GT-39SSP,GT39912363,L2604A,nao liga de jeito nenhum,NAO_LIGA,Alta,fechada,2026-07-29,72,577.38,
OC-2026-001220,11-03-2026 14:20,E-mail,ELETRO SERV ANDRADE,SP,Geladeira,GT-39SSP,GT39376903,L2602C,"Ruido intermitente na parte traseira, cliente relata que piorou nas ultimas semanas.",RUIDO_COMPRESSOR,,Fechada,27/03/2026,240,1075.89,
OC-2026-001886,2026-08-26,E-mail,Sul Service,RS,Geladeira,gc-b247sluv,GCB2516047,L2606C,"novinha e ja parou de gelar, ta com uns 3 meses so",,Alta,fechada,15/09/2026,72,1036.19,
OC-2026-000577,31/05/2026,E-mail,Norte Eletro,CE,TV,NANO75SQA,NANO691105,L2604C,tela preta mas o som funciona,,Baixa,aguardando_peca,,240,518.76,
OC-2026-001347,2026-04-13,email,TECNOAR,RJ,Maquina de Lavar,WMT13BW,WMT1118085,L2601C,aparece codigo de erro no visor e para tudo,,Baixa,ABERTA,,240,,
OC-2026-000333,2026-06-07,Formulario,PRISMA AT,PR,Maquina de Lavar,WMT13BW,WMT1110186,L2604C,agua fica parada no tambor,,Baixa,FECHADA,03/07/2026,240,511.18,
OC-2026-000478,08/07/2026,formulario,NORTE ELETRO SERVICOS LTDA,CE,Ar-Condicionado,AC-DUAL9K,ACDU275486,L2604B,nao liga de jeito nenhum,,,ABERTA,,120,,
OC-2026-000833,2026-08-11,Formulario,MEGATEC,BA,TV,UQ-7550PSF,UQ75665953,L2604A,Sem imagem. Audio presente. Cliente ja testou outra fonte de video.,,Media,Fechado,2026-08-31,120,917.45,
OC-2026-000635,2026-07-19,Formulario,NORTE ELETRO SERVICOS LTDA,CE,Maquina de Lavar,WM-T13BW,WMT1552629,L2604B,"vazamento constante, cliente teve que colocar pano embaixo",,Critica,em_atendimento,,72,,
OC-2026-001645,2026-03-08,email,REFRIGERACAO VALE VERDE LTDA,MG,Ar-Condicionado,AC S12TQ,ACS1481504,L2612B,nao resfria mais,,Baixa,Fechado,2026-03-10,240,779.32,
OC-2026-000211,01-04-2026 07:04,Planilha Parceiro,SUL SERVICE ELETRO,RS,TV,UQ7550PSF,UQ75338157,L2602B,Sem imagem. Audio presente. Cliente ja testou outra fonte de video.,TELA_ESCURA,Media,em_atendimento,,120,,
OC-2026-001646,2026-03-05,E-mail,OFICINA DIGITAL CAMPINAS ME,SP,Ar-Condicionado,AC-D18MQ,ACD1627645,L2601A,"suspeita de vazamento de gas, aparelho gela pouco",,Media,aberta,,120,,
OC-2026-000027,2026-08-03,Formulario,OFICINA DIGITAL CAMPINAS ME,SP,Ar-Condicionado,ACD18MQ,ACD1711908,L2604B,"morreu do nada, nao acende nem a luzinha",NAO_LIGA,Baixa,Fechado,2026-08-04,240,313.14,
OC-2026-000283,2026-03-04,planilha_parceiro,Refrigeracao Vale Verde,MG,Ar-Condicionado,AC-D18MQ,ACD1811746,L2612C,"morreu do nada, nao acende nem a luzinha",CONTROLE_NAO_RESPONDE,Media,fechada,2026-03-18,120,145.67,
OC-2026-000501,2026-08-19 08:02,email,Atlas Manutencao de Equipamentos,GO,TV,UQ-7550PSF,UQ75195448,L2606A,Controle remoto sem resposta. Aparelho responde aos botoes fisicos.,,Media,em_atendimento,,120,,
OC-2026-001081,2026-05-04,email,Eletro Servicos Andrade,SP,Monitor,34-WP65C,34WP792501,L2602C,Sem imagem. Audio presente. Cliente ja testou outra fonte de video.,TELA_ESCURA,Critica,Em atendimento,,72,,
OC-2026-000045,2026-04-02,E-mail,ELETRO NORDESTE ASSIST LTDA,PE,Geladeira,GT-39SSP,GT39999862,L2601A,esquentou tudo dentro,,Baixa,FECHADA,05/04/2026,240,535.5,
OC-2026-000971,2026-03-11,Formulario,SUL SERVICE ELETRO,RS,Maquina de Lavar,WM-T13BW,WMT1942971,,Cliente relata poca de agua no chao apos o uso.,,Alta,Fechado,17/03/2026,72,870.72,
OC-2026-000672,29/07/2026,E-mail,OFICINA DIGITAL CAMPINAS ME,SP,Maquina de Lavar,WD11WV,WD11815127,L2604A,Maquina completa o ciclo mas nao centrifuga.,NAO_CENTRIFUGA,Baixa,FECHADA,2026-08-19,240,424.27,
OC-2026-000001,2026-05-22,E-mail,SUL SERVICE ELETRO,RS,Ar-Condicionado,ACS12TQ,ACS1177006,L2602B,Controle remoto sem resposta. Aparelho responde aos botoes fisicos.,CONTROLE_NAO_RESPONDE,Baixa,Fechada,2026-06-19,240,85.74,
OC-2026-001598,2026-04-11,formulario,Refrigeracao Vale Verde,MG,Geladeira,GC-L257,GCL2686834,L2602C,nao liga de jeito nenhum,,Media,Fechado,2026-04-15,120,640.81,
OC-2026-001331,01/04/2026,E-mail,ELETRO SERV ANDRADE,SP,Geladeira,GC-L257FLQ,GCL2835123,L2612C,nao liga de jeito nenhum,,Media,ABERTA,,120,,
OC-2026-000756,10/08/2026,Formulario,Central Reparos Bandeirantes,SP,TV,UQ7550PSF,UQ75286480,L2607B,Display apresenta codigo de erro intermitente. Cliente ja tentou reset.,ERRO_DISPLAY,Baixa,Fechada,27/08/2026,240,339.2,
OC-2026-001802,2026-03-18,Planilha Parceiro,ATLAS MANUT EQUIP,GO,Geladeira,GCB247SLUV,GCB2661265,,"Ruido intermitente na parte traseira, cliente relata que piorou nas ultimas semanas.",RUIDO_COMPRESSOR,Alta,FECHADA,2026-04-08 17:35,72,960.01,
OC-2026-001516,06/08/2026,E-mail,Atlas Manutencao de Equipamentos,GO,Maquina de Lavar,WM-F60BW,WMF6546847,L2606A,"vazamento constante, cliente teve que colocar pano embaixo",VAZAMENTO_AGUA,Baixa,Fechada,2026-08-15 11:00,240,143.83,
OC-2026-000047,2026-03-05 10:44,Formulario,Sul Service Eletrodomesticos,RS,Ar-Condicionado,AC-D18MQ,ACD1491574,,"nao gela o ambiente, so joga ar quente",NAO_RESFRIA,,FECHADA,2026-03-22,72,730.37,
OC-2026-000660,2026-03-26,Planilha Parceiro,Atlas Manutencao de Equipamentos,GO,Maquina de Lavar,WD-11WV,WD11792588,,"vazamento constante, cliente teve que colocar pano embaixo",VAZAMENTO_AGUA,Media,fechada,2026-03-17,120,115.5,
OC-2026-001936,29/07/2026,email,assistencia tecnica silva,SP,Geladeira,GC B247SLUV,GCB2698003,L2605B,"novinha e ja parou de gelar, ta com uns 3 meses so",TEMP_ALTA_GABINETE,Media,REABERTA,,120,899.23,OC-2026-001851
OC-2026-001869,,Formulario,Central Reparos Band.,SP,Geladeira,GC-B247SLUV,GCB2511376,L2605B,Equipamento com aproximadamente 70 dias de uso apresentou perda total de refrigeracao. Compressor em ciclo curto.,NAO_GELA,Alta,FECHADA,22/08/2026,72,661.52,
OC-2026-000360,19-04-2026 17:43,Formulario,Assist Tec Silva,SP,Ar-Condicionado,AC DUAL 9K,ACDU599317,,"Aparelho nao liga. Tomada testada com outro equipamento, energia OK.",NAO_LIGA,Baixa,Aguardando peca,,240,840.94,
OC-2026-000134,29/04/2026,formulario,Norte Eletro Servicos,CE,Monitor,27UP550,27UP547015,L2602C,Mensagem de ausencia de sinal. Cliente testou dois cabos diferentes.,,Media,aguardando_peca,,120,641.23,
OC-2026-001359,02/04/2026,Formulario,assistencia tecnica silva,SP,Geladeira,GT39SSP,GT39112100,L2602C,"Porta desalinhada, borracha de vedacao solta em um dos cantos.",PORTA_DESALINHADA,Baixa,fechada,2026-04-21,240,76.19,
OC-2026-000069,2026-03-04,email,Sul Service Eletrodomesticos,RS,Maquina de Lavar,WD11WV,WD11558873,,aparece codigo de erro no visor e para tudo,ERRO_DISPLAY,Baixa,FECHADA,25-03-2026 16:04,240,152.28,
OC-2026-000130,2026-03-18 18:41,Planilha Parceiro,Assistencia Tecnica Silva Ltda,SP,Geladeira,GCL257FLQ,GCL2489720,L2601C,esquentou tudo dentro,NAO_GELA,,Fechado,24-03-2026 11:23,120,1173.57,
OC-2026-000192,30-06-2026 15:17,formulario,Eletro Nordeste Assistencia,PE,TV,OLED-55C4,OLED493891,L2605B,erro no painel,ERRO_DISPLAY,Critica,FECHADA,2026-07-24,72,407.64,
OC-2026-000017,14/04/2026,Planilha Parceiro,OFICINA DIGITAL CAMPINAS ME,SP,TV,NANO-75SQA,NANO953124,L2603B,risco na tela do lado esquerdo,LINHAS_TELA,Media,FECHADA,2026-05-05 11:09,120,1570.96,
OC-2026-000889,2026-06-13,Formulario,Tecnoar Servicos Eireli,RJ,TV,UQ7550PSF,UQ75650114,L2603A,"Manchas escuras no canto inferior direito da tela, cliente relata que aumentaram.",LINHAS_TELA,Baixa,Aberta,,240,,
OC-2026-000302,2026-04-26 15:16,formulario,TECNOAR,RJ,TV,UQ7550PSF,UQ75358313,,nao liga de jeito nenhum,NAO_LIGA,Alta,Fechado,2026-05-02,72,735.65,
OC-2026-001907,2026-07-28,Formulario,Norte Eletro Servicos,CE,Maquina de Lavar,WM F60BW,WMF6434064,L2605C,vazando agua embaixo desde o dia da instalacao,VAZAMENTO_AGUA,Media,aguardando_peca,,120,138.89,
OC-2026-000472,2026-08-11,E-mail,Oficina Digital,SP,TV,UQ7550PSF,UQ75590145,L2606B,tela preta mas o som funciona,,Baixa,Fechado,2026-08-13,240,618.04,
OC-2026-000358,2026-04-21,email,Assistencia Tecnica Silva Ltda,SP,Monitor,34-WP65C,34WP502998,L2602B,a tela fica piscando o tempo todo,FLICKER,Baixa,FECHADA,2026-05-04,240,872.44,
OC-2026-001088,2026-06-16 13:55,email,Central Reparos Bandeirantes,SP,Geladeira,GCL257FLQ,GCL2278962,,Cliente relata que a geladeira nao esta refrigerando ha 3 dias. Alimentos estragaram.,NAO_GELA,Media,Aberta,,120,,
OC-2026-000404,04-05-2026 13:09,formulario,CENTRAL REPAROS BANDEIRANTES SA,SP,Monitor,34-WP65C,34WP531396,L2603C,Cintilacao visivel principalmente em fundo claro.,,Media,em_atendimento,,120,,
OC-2026-001107,2026-07-09 14:22,Planilha Parceiro,Tecnoar Servicos,RJ,Maquina de Lavar,WM-T13BW,WMT1868438,L2605A,para na centrifugacao e apita,,Baixa,em_atendimento,,240,,
OC-2026-000967,2026-04-24,formulario,Prisma Assist Tecnica,PR,TV,oled55c4,OLED667278,L2612A,nao liga de jeito nenhum,NAO_LIGA,Alta,FECHADA,27/04/2026,72,842.35,
OC-2026-000648,2026-04-04,email,Oficina Digital,SP,Ar-Condicionado,ACD18MQ,ACD1736142,L2603A,nao resfria mais,NAO_RESFRIA,Alta,Fechada,2026-04-30,72,329.35,
OC-2026-001751,04-03-2026 18:58,formulario,CENTRAL REPAROS BANDEIRANTES SA,SP,Ar-Condicionado,ACD18MQ,ACD1341342,,Equipamento liga mas nao resfria. Cliente relata que ja limpou os filtros.,,Alta,FECHADA,2026-03-20,72,322.41,
OC-2026-001472,2026-06-01,Planilha Parceiro,CENTRAL REPAROS BANDEIRANTES SA,SP,Ar-Condicionado,AC-DUAL9K,ACDU627297,L2604A,"suspeita de vazamento de gas, aparelho gela pouco",,Baixa,fechada,03/06/2026,240,607.46,
OC-2026-001166,2026-03-28,E-mail,NORTE ELETRO SERVICOS LTDA,CE,Geladeira,GC-L257,GCL2451169,L2612B,esquentou tudo dentro,,Baixa,Fechada,19/04/2026,240,582.04,
OC-2026-000565,2026-06-16,Planilha Parceiro,CENTRAL REPAROS BANDEIRANTES SA,SP,Maquina de Lavar,WD11WV,WD11611933,L2602C,Cliente relata que a agua nao drena ao final do ciclo.,,Baixa,fechada,03/07/2026,240,877.19,
OC-2026-000769,2026-05-27,E-mail,CENTRAL REPAROS BANDEIRANTES SA,SP,Geladeira,GC-L257FLQ,GCL2177851,,"barulho estranho no compressor, parece que trava",RUIDO_COMPRESSOR,Critica,EM ATENDIMENTO,,72,,
OC-2026-001446,2026-06-25,E-mail,Assistencia Tecnica Silva Ltda,SP,TV,OLED-55C4,OLED262480,L2604C,"controle nao funciona mais, ja troquei a pilha",CONTROLE_NAO_RESPONDE,Baixa,Aguardando peca,,240,74.16,
OC-2026-000859,11/03/2026,Formulario,Tecnoar Servicos,RJ,Maquina de Lavar,WM-T13BW,WMT1406673,L2611B,Cliente relata poca de agua no chao apos o uso.,VAZAMENTO_AGUA,Media,ABERTA,,120,,
OC-2026-001740,2026-05-04 16:11,email,Tecnoar Servicos Eireli,RJ,TV,OLED55C4,OLED948707,L2603C,Controle remoto sem resposta. Aparelho responde aos botoes fisicos.,CONTROLE_NAO_RESPONDE,,Fechado,2026-05-11,240,94.69,
OC-2026-000289,2026-05-19,email,A.T. SILVA LTDA,SP,Ar-Condicionado,ACD18MQ,ACD1345529,L2603C,"controle nao funciona mais, ja troquei a pilha",,Media,Aberta,,120,,
OC-2026-000917,29/04/2026,Formulario,Refrigeracao Vale Verde,MG,Maquina de Lavar,WM-F60BW,WMF6716128,,Maquina completa o ciclo mas nao centrifuga.,,Baixa,Em atendimento,,240,,
OC-2026-000712,2026-06-09,formulario,MegaTec Reparos,BA,Ar-Condicionado,AC-D18MQ,ACD1296533,L2604B,"controle nao funciona mais, ja troquei a pilha",CONTROLE_NAO_RESPONDE,Alta,Em atendimento,,72,,
OC-2026-000052,2026-04-02,planilha_parceiro,Assist Tec Silva,SP,Ar-Condicionado,AC-D18MQ,ACD1301743,L2601C,"Baixa pressao no sistema, indicio de vazamento na linha.",,Critica,Fechada,27-04-2026 14:17,72,327.25,
OC-2026-000179,2026-06-26,formulario,Norte Eletro Servicos,CE,Maquina de Lavar,WD11WV,WD11378281,L2604A,"nao centrifuga, roupa sai encharcada",,,FECHADA,2026-07-14,72,406.97,
OC-2026-001721,2026-08-21,Planilha Parceiro,Atlas Manutencao de Equipamentos,GO,Maquina de Lavar,wd-11wv,WD11446889,L2604B,Display apresenta codigo de erro intermitente. Cliente ja tentou reset.,,Alta,FECHADA,2026-09-07,72,454.27,
OC-2026-001666,2026-05-19,Planilha Parceiro,REFRIGERACAO VALE VERDE LTDA,MG,Ar-Condicionado,AC S12TQ,ACS1253820,,"Unidade externa com ruido alto durante a operacao, vizinhos reclamaram.",RUIDO_UNIDADE_EXTERNA,Media,Fechado,2026-05-29,120,407.94,
OC-2026-000354,2026-08-24,email,Norte Eletro Servicos,CE,TV,OLED55C4,OLED362658,L2607C,risco na tela do lado esquerdo,LINHAS_TELA,,Aguardando peca,,72,1023.37,
OC-2026-001700,2026-07-30 11:28,Formulario,Sul Service Eletrodomesticos,RS,Maquina de Lavar,WM-T13BW,WMT1795096,L2604B,"vazamento constante, cliente teve que colocar pano embaixo",VAZAMENTO_AGUA,Alta,FECHADA,2026-07-31,72,216.76,
OC-2026-000064,10/04/2026,formulario,Central Reparos Band.,SP,Ar-Condicionado,AC DUAL 9K,ACDU211597,L2601A,Equipamento liga mas nao resfria. Cliente relata que ja limpou os filtros.,NAO_RESFRIA,,fechada,08/05/2026,72,913.03,
OC-2026-000802,2026-03-23,E-mail,Eletro Servicos Andrade,SP,Ar-Condicionado,AC-S12TQ,ACS1605672,,condensadora fazendo muito barulho,RUIDO_UNIDADE_EXTERNA,Alta,EM ATENDIMENTO,,72,,
OC-2026-000312,2026-05-04,Formulario,PRISMA AT,PR,Ar-Condicionado,AC S12TQ,ACS1205513,L2601C,"controle nao funciona mais, ja troquei a pilha",,Baixa,EM ATENDIMENTO,,240,,
OC-2026-000126,08/07/2026,FORM,Eletro Servicos Andrade ME,SP,Maquina de Lavar,WD11WV,WD11723529,L2605C,aparece codigo de erro no visor e para tudo,,Media,Aguardando peca,,120,502.44,
OC-2026-000357,2026-04-10,email,Atlas Manutencao,GO,Ar-Condicionado,AC DUAL 9K,ACDU935937,L2603C,condensadora fazendo muito barulho,RUIDO_UNIDADE_EXTERNA,Media,Fechado,2026-04-26 17:27,120,809.95,
OC-2026-001091,2026-06-21,Planilha Parceiro,MegaTec Reparos Ltda,BA,TV,OLED55C4,OLED321631,L2603A,"Aparelho nao liga. Tomada testada com outro equipamento, energia OK.",,Media,EM ATENDIMENTO,,120,,
OC-2026-002032,2026-04-07 08:02,email,Tecnoar Servicos,RJ,Geladeira,GT-39SSP,GT39414980,L2602C,ta pingando agua na parte de tras,VAZAMENTO_AGUA,Media,Aberta,,120,294.23,
OC-2026-000458,03/07/2026,E-mail,Eletro Nordeste,PE,TV,UQ-7550PSF,UQ75212968,L2604A,nao liga de jeito nenhum,NAO_LIGA,Baixa,Fechada,23/07/2026,240,769.85,
OC-2026-001100,2026-05-23 10:07,E-mail,Central Reparos Bandeirantes,SP,TV,UQ7550PSF,UQ75921239,L2603A,Sem imagem. Audio presente. Cliente ja testou outra fonte de video.,TELA_ESCURA,,fechada,03/06/2026,120,1016.87,
OC-2026-000231,2026-04-28,E-mail,Refrigeracao Vale Verde,MG,Geladeira,GT-39SSP,GT39304339,L2601B,"porta nao fecha direito, fica uma fresta",PORTA_DESALINHADA,Baixa,aberta,,240,,
OC-2026-001941,2026-05-13,Formulario,NORTE ELETRO SERVICOS LTDA,CE,Geladeira,GT39SSP,GT39177342,,"nao ta gelando direito desde semana passada, ja regulei o termostato e nao adiantou",NAO_GELA,Baixa,Reaberta,,240,564.35,OC-2026-001281
OC-2026-000603,2026-06-22,E-mail,Norte Eletro,CE,Ar-Condicionado,ACD18MQ,ACD1697847,L2603B,"suspeita de vazamento de gas, aparelho gela pouco",NAO_RESFRIA,Alta,EM ATENDIMENTO,,72,,
OC-2026-000581,2026-05-12,Formulario,SUL SERVICE ELETRO,RS,Monitor,34WP65C,34WP855781,L2603B,apareceu umas linhas verticais na tela,LINHAS_TELA,Alta,EM ATENDIMENTO,,72,,
OC-2026-000641,2026-05-19,FORM,Refrigeracao Vale Verde,MG,Monitor,24MP400,24MP598575,L2603C,risco na tela do lado esquerdo,TELA_ESCURA,Critica,fechada,2026-05-23,72,459.59,
OC-2026-001007,22/06/2026,Formulario,MEGATEC,BA,Monitor,27-UP550,27UP968985,L2604B,tela preta mas o som funciona,TELA_ESCURA,Baixa,Fechada,29/06/2026,240,1413.58,
OC-2026-000324,23/07/2026,Formulario,Tecnoar Servicos,RJ,Monitor,24-MP400,24MP952584,,a tela fica piscando o tempo todo,FLICKER,Alta,fechada,2026-08-01,72,962.26,
OC-2026-001143,2026-03-23 13:56,E-mail,Sul Service,RS,Maquina de Lavar,WMT13BW,WMT1340700,,Cliente relata que a agua nao drena ao final do ciclo.,,Alta,aberta,,72,,
OC-2026-001846,2026-07-16 12:20,Planilha Parceiro,SUL SERVICE ELETRO,RS,Geladeira,GC B247SLUV,GCB2564547,L2606C,"comprou faz uns 2 meses e parou de gelar, o compressor liga e desliga direto",NAO_GELA,Alta,FECHADA,2026-08-02,72,1163.06,
OC-2026-001231,2026-05-06,FORM,Oficina Digital Campinas,SP,Geladeira,GC-L257,GCL2336751,L2601A,Cliente relata que a geladeira nao esta refrigerando ha 3 dias. Alimentos estragaram.,NAO_GELA,Media,Fechado,2026-04-28,120,451.23,
